[#-
Group1 category: group Group1: B
Group2 category: group Group2: !B---
Name	GroupOne (+)	GroupOne (-)	GroupTwo (+)	GroupTwo (-)	pValue	Ratio
686237	1	0	0	14	1.0	1.0
4196804	1	0	0	14	1.0	1.0
4303673	1	0	0	14	1.0	1.0
3283497	1	0	0	14	1.0	1.0
39088	1	0	0	14	1.0	1.0
4059554	1	0	0	14	1.0	1.0
4432210	1	0	0	14	1.0	1.0
3323580	1	0	0	14	1.0	1.0
1038815	1	0	0	14	1.0	1.0
5292628	1	0	0	14	1.0	1.0
3280517	1	0	0	14	1.0	1.0
53394	1	0	0	14	1.0	1.0
4269689	1	0	0	14	1.0	1.0
3026814	1	0	0	14	1.0	1.0
2060439	1	0	0	14	1.0	1.0
784926	1	0	0	14	1.0	1.0
287270	1	0	0	14	1.0	1.0
2062727	1	0	0	14	1.0	1.0
3517189	1	0	0	14	1.0	1.0
5414220	1	0	0	14	1.0	1.0
5158317	1	0	0	14	1.0	1.0
19583	1	0	0	14	1.0	1.0
635226	1	0	0	14	1.0	1.0
4364726	1	0	0	14	1.0	1.0
4721282	1	0	0	14	1.0	1.0
3256327	1	0	0	14	1.0	1.0
885700	1	0	0	14	1.0	1.0
1895436	1	0	0	14	1.0	1.0
693608	1	0	0	14	1.0	1.0
826800	1	0	0	14	1.0	1.0
4046770	1	0	0	14	1.0	1.0
4726760	1	0	0	14	1.0	1.0
3958870	1	0	0	14	1.0	1.0
1684450	1	0	0	14	1.0	1.0
4962216	1	0	0	14	1.0	1.0
549893	1	0	0	14	1.0	1.0
2305611	1	0	0	14	1.0	1.0
473521	1	0	0	14	1.0	1.0
2303532	1	0	0	14	1.0	1.0
5415353	1	0	0	14	1.0	1.0
178581	1	0	0	14	1.0	1.0
4091532	1	0	0	14	1.0	1.0
2493712	1	0	0	14	1.0	1.0
4107864	1	0	0	14	1.0	1.0
4250850	1	0	0	14	1.0	1.0
135447	1	0	0	14	1.0	1.0
295633	1	0	0	14	1.0	1.0
125051	1	0	0	14	1.0	1.0
68738	1	0	0	14	1.0	1.0
2448558	1	0	0	14	1.0	1.0
2312080	1	0	0	14	1.0	1.0
221366	1	0	0	14	1.0	1.0
426835	1	0	0	14	1.0	1.0
579344	1	0	0	14	1.0	1.0
3236813	1	0	0	14	1.0	1.0
20183	1	0	0	14	1.0	1.0
2808617	1	0	0	14	1.0	1.0
2836483	1	0	0	14	1.0	1.0
2447380	1	0	0	14	1.0	1.0
2110501	1	0	0	14	1.0	1.0
2761389	1	0	0	14	1.0	1.0
4234377	1	0	0	14	1.0	1.0
4823641	1	0	0	14	1.0	1.0
2000051	1	0	0	14	1.0	1.0
1982268	1	0	0	14	1.0	1.0
2947589	1	0	0	14	1.0	1.0
4046293	1	0	0	14	1.0	1.0
2570006	1	0	0	14	1.0	1.0
175829	1	0	0	14	1.0	1.0
1019641	1	0	0	14	1.0	1.0
1677856	1	0	0	14	1.0	1.0
2945947	1	0	0	14	1.0	1.0
3605716	1	0	0	14	1.0	1.0
3525258	1	0	0	14	1.0	1.0
3148835	1	0	0	14	1.0	1.0
1617429	1	0	0	14	1.0	1.0
5124927	1	0	0	14	1.0	1.0
579458	1	0	0	14	1.0	1.0
3786246	1	0	0	14	1.0	1.0
1125973	1	0	0	14	1.0	1.0
5278138	1	0	0	14	1.0	1.0
1850228	1	0	0	14	1.0	1.0
2502704	1	0	0	14	1.0	1.0
802987	1	0	0	14	1.0	1.0
2326252	1	0	0	14	1.0	1.0
694133	1	0	0	14	1.0	1.0
3641495	1	0	0	14	1.0	1.0
4315599	1	0	0	14	1.0	1.0
4522663	1	0	0	14	1.0	1.0
4912000	1	0	0	14	1.0	1.0
5489091	1	0	0	14	1.0	1.0
2257219	1	0	0	14	1.0	1.0
2054612	1	0	0	14	1.0	1.0
3685356	1	0	0	14	1.0	1.0
49843	1	0	0	14	1.0	1.0
870850	1	0	0	14	1.0	1.0
4951683	1	0	0	14	1.0	1.0
3571303	1	0	0	14	1.0	1.0
4952703	1	0	0	14	1.0	1.0
4314372	1	0	0	14	1.0	1.0
3558427	1	0	0	14	1.0	1.0
3817753	1	0	0	14	1.0	1.0
2344858	1	0	0	14	1.0	1.0
2811246	1	0	0	14	1.0	1.0
2117975	1	0	0	14	1.0	1.0
706627	1	0	0	14	1.0	1.0
1716469	1	0	0	14	1.0	1.0
1592395	1	0	0	14	1.0	1.0
3293434	1	0	0	14	1.0	1.0
3269439	1	0	0	14	1.0	1.0
640675	1	0	0	14	1.0	1.0
1237953	1	0	0	14	1.0	1.0
2436458	1	0	0	14	1.0	1.0
2030614	1	0	0	14	1.0	1.0
5147322	1	0	0	14	1.0	1.0
1872549	1	0	0	14	1.0	1.0
2008824	1	0	0	14	1.0	1.0
1519909	1	0	0	14	1.0	1.0
4199188	1	0	0	14	1.0	1.0
4444130	1	0	0	14	1.0	1.0
2383037	1	0	0	14	1.0	1.0
5408517	1	0	0	14	1.0	1.0
2814191	1	0	0	14	1.0	1.0
5101610	1	0	0	14	1.0	1.0
2327440	1	0	0	14	1.0	1.0
3087037	1	0	0	14	1.0	1.0
4349240	1	0	0	14	1.0	1.0
3180075	1	0	0	14	1.0	1.0
1990142	1	0	0	14	1.0	1.0
4347897	1	0	0	14	1.0	1.0
5248564	1	0	0	14	1.0	1.0
1726307	1	0	0	14	1.0	1.0
818009	1	0	0	14	1.0	1.0
932693	1	0	0	14	1.0	1.0
2472898	1	0	0	14	1.0	1.0
705774	1	0	0	14	1.0	1.0
3095777	1	0	0	14	1.0	1.0
3192313	1	0	0	14	1.0	1.0
3667419	1	0	0	14	1.0	1.0
2844792	1	0	0	14	1.0	1.0
4351784	1	0	0	14	1.0	1.0
79400	1	0	0	14	1.0	1.0
2989118	1	0	0	14	1.0	1.0
2766528	1	0	0	14	1.0	1.0
3053865	1	0	0	14	1.0	1.0
2100870	1	0	0	14	1.0	1.0
5304761	1	0	0	14	1.0	1.0
4537070	1	0	0	14	1.0	1.0
5115602	1	0	0	14	1.0	1.0
2414072	1	0	0	14	1.0	1.0
4318141	1	0	0	14	1.0	1.0
1032729	1	0	0	14	1.0	1.0
3066722	1	0	0	14	1.0	1.0
5287341	1	0	0	14	1.0	1.0
3532940	1	0	0	14	1.0	1.0
2557030	1	0	0	14	1.0	1.0
5158568	1	0	0	14	1.0	1.0
856821	1	0	0	14	1.0	1.0
3685042	1	0	0	14	1.0	1.0
2481052	1	0	0	14	1.0	1.0
4839332	1	0	0	14	1.0	1.0
4199926	1	0	0	14	1.0	1.0
2533991	1	0	0	14	1.0	1.0
3108318	1	0	0	14	1.0	1.0
3743692	1	0	0	14	1.0	1.0
728498	1	0	0	14	1.0	1.0
3576557	1	0	0	14	1.0	1.0
4951863	1	0	0	14	1.0	1.0
3301816	1	0	0	14	1.0	1.0
2414146	1	0	0	14	1.0	1.0
3953963	1	0	0	14	1.0	1.0
4632681	1	0	0	14	1.0	1.0
5495681	1	0	0	14	1.0	1.0
4800822	1	0	0	14	1.0	1.0
4249845	1	0	0	14	1.0	1.0
961778	1	0	0	14	1.0	1.0
12296	1	0	0	14	1.0	1.0
2367192	1	0	0	14	1.0	1.0
543402	1	0	0	14	1.0	1.0
4651031	1	0	0	14	1.0	1.0
4244309	1	0	0	14	1.0	1.0
3046290	1	0	0	14	1.0	1.0
2265867	1	0	0	14	1.0	1.0
3744859	1	0	0	14	1.0	1.0
4233857	1	0	0	14	1.0	1.0
4304315	1	0	0	14	1.0	1.0
697558	1	0	0	14	1.0	1.0
1730490	1	0	0	14	1.0	1.0
539397	1	0	0	14	1.0	1.0
343545	1	0	0	14	1.0	1.0
1918106	1	0	0	14	1.0	1.0
5144882	1	0	0	14	1.0	1.0
793948	1	0	0	14	1.0	1.0
2330066	1	0	0	14	1.0	1.0
2820093	1	0	0	14	1.0	1.0
1497038	1	0	0	14	1.0	1.0
392312	1	0	0	14	1.0	1.0
884970	1	0	0	14	1.0	1.0
1982826	1	0	0	14	1.0	1.0
5409730	1	0	0	14	1.0	1.0
286361	1	0	0	14	1.0	1.0
3768480	1	0	0	14	1.0	1.0
3779770	1	0	0	14	1.0	1.0
1096697	1	0	0	14	1.0	1.0
1665550	1	0	0	14	1.0	1.0
4266446	1	0	0	14	1.0	1.0
2790002	1	0	0	14	1.0	1.0
1677214	1	0	0	14	1.0	1.0
3441813	1	0	0	14	1.0	1.0
4240639	1	0	0	14	1.0	1.0
3555763	1	0	0	14	1.0	1.0
2827386	1	0	0	14	1.0	1.0
951931	1	0	0	14	1.0	1.0
3629040	1	0	0	14	1.0	1.0
3583588	1	0	0	14	1.0	1.0
5084441	1	0	0	14	1.0	1.0
5141980	1	0	0	14	1.0	1.0
2879965	1	0	0	14	1.0	1.0
3683992	1	0	0	14	1.0	1.0
1028735	1	0	0	14	1.0	1.0
1463819	1	0	0	14	1.0	1.0
989062	1	0	0	14	1.0	1.0
4950532	1	0	0	14	1.0	1.0
4973908	1	0	0	14	1.0	1.0
5152588	1	0	0	14	1.0	1.0
4200037	1	0	0	14	1.0	1.0
5331307	1	0	0	14	1.0	1.0
2805373	1	0	0	14	1.0	1.0
163871	1	0	0	14	1.0	1.0
1230196	1	0	0	14	1.0	1.0
3937727	1	0	0	14	1.0	1.0
4911203	1	0	0	14	1.0	1.0
5016738	1	0	0	14	1.0	1.0
3881862	1	0	0	14	1.0	1.0
3277920	1	0	0	14	1.0	1.0
4860635	1	0	0	14	1.0	1.0
494988	1	0	0	14	1.0	1.0
4550161	1	0	0	14	1.0	1.0
4268822	1	0	0	14	1.0	1.0
298032	1	0	0	14	1.0	1.0
4577975	1	0	0	14	1.0	1.0
1845976	1	0	0	14	1.0	1.0
3836491	1	0	0	14	1.0	1.0
4119038	1	0	0	14	1.0	1.0
1315316	1	0	0	14	1.0	1.0
1060069	1	0	0	14	1.0	1.0
775597	1	0	0	14	1.0	1.0
3160969	1	0	0	14	1.0	1.0
1897214	1	0	0	14	1.0	1.0
4353504	1	0	0	14	1.0	1.0
4350484	1	0	0	14	1.0	1.0
3841501	1	0	0	14	1.0	1.0
427164	1	0	0	14	1.0	1.0
1051793	1	0	0	14	1.0	1.0
3824250	1	0	0	14	1.0	1.0
869676	1	0	0	14	1.0	1.0
4873370	1	0	0	14	1.0	1.0
236216	1	0	0	14	1.0	1.0
2809834	1	0	0	14	1.0	1.0
5003170	1	0	0	14	1.0	1.0
3111590	1	0	0	14	1.0	1.0
4449164	1	0	0	14	1.0	1.0
2530569	1	0	0	14	1.0	1.0
4850254	1	0	0	14	1.0	1.0
3558302	1	0	0	14	1.0	1.0
2087137	1	0	0	14	1.0	1.0
995001	1	0	0	14	1.0	1.0
2460541	1	0	0	14	1.0	1.0
3264469	1	0	0	14	1.0	1.0
2893745	1	0	0	14	1.0	1.0
3613979	1	0	0	14	1.0	1.0
3274785	1	0	0	14	1.0	1.0
1309924	1	0	0	14	1.0	1.0
625379	1	0	0	14	1.0	1.0
3568749	1	0	0	14	1.0	1.0
699484	1	0	0	14	1.0	1.0
3124473	1	0	0	14	1.0	1.0
4098153	1	0	0	14	1.0	1.0
774565	1	0	0	14	1.0	1.0
480307	1	0	0	14	1.0	1.0
2138521	1	0	0	14	1.0	1.0
627849	1	0	0	14	1.0	1.0
4272111	1	0	0	14	1.0	1.0
2732077	1	0	0	14	1.0	1.0
2826859	1	0	0	14	1.0	1.0
4917335	1	0	0	14	1.0	1.0
3455852	1	0	0	14	1.0	1.0
4576969	1	0	0	14	1.0	1.0
4215668	1	0	0	14	1.0	1.0
880259	1	0	0	14	1.0	1.0
930237	1	0	0	14	1.0	1.0
2491840	1	0	0	14	1.0	1.0
287843	1	0	0	14	1.0	1.0
5174625	1	0	0	14	1.0	1.0
3526721	1	0	0	14	1.0	1.0
2002523	1	0	0	14	1.0	1.0
2839994	1	0	0	14	1.0	1.0
4934901	1	0	0	14	1.0	1.0
1874068	1	0	0	14	1.0	1.0
3048379	1	0	0	14	1.0	1.0
4485708	1	0	0	14	1.0	1.0
5462250	1	0	0	14	1.0	1.0
5187717	1	0	0	14	1.0	1.0
45357	1	0	0	14	1.0	1.0
2809063	1	0	0	14	1.0	1.0
4957915	1	0	0	14	1.0	1.0
4943806	1	0	0	14	1.0	1.0
5446946	1	0	0	14	1.0	1.0
3304666	1	0	0	14	1.0	1.0
3565236	1	0	0	14	1.0	1.0
4786502	1	0	0	14	1.0	1.0
2097262	1	0	0	14	1.0	1.0
2262783	1	0	0	14	1.0	1.0
4924016	1	0	0	14	1.0	1.0
1591152	1	0	0	14	1.0	1.0
5493625	1	0	0	14	1.0	1.0
4551315	1	0	0	14	1.0	1.0
3045	1	0	0	14	1.0	1.0
188564	1	0	0	14	1.0	1.0
2101705	1	0	0	14	1.0	1.0
3394407	1	0	0	14	1.0	1.0
39075	1	0	0	14	1.0	1.0
3931080	1	0	0	14	1.0	1.0
1818440	1	0	0	14	1.0	1.0
4849771	1	0	0	14	1.0	1.0
1731884	1	0	0	14	1.0	1.0
4750772	1	0	0	14	1.0	1.0
2440190	1	0	0	14	1.0	1.0
4225058	1	0	0	14	1.0	1.0
3634257	1	0	0	14	1.0	1.0
2768834	1	0	0	14	1.0	1.0
575911	1	0	0	14	1.0	1.0
5037397	1	0	0	14	1.0	1.0
3113800	1	0	0	14	1.0	1.0
5446029	1	0	0	14	1.0	1.0
4982683	1	0	0	14	1.0	1.0
5320600	1	0	0	14	1.0	1.0
2021982	1	0	0	14	1.0	1.0
2948728	1	0	0	14	1.0	1.0
4275194	1	0	0	14	1.0	1.0
4942720	1	0	0	14	1.0	1.0
4792600	1	0	0	14	1.0	1.0
4042789	1	0	0	14	1.0	1.0
2592730	1	0	0	14	1.0	1.0
3160864	1	0	0	14	1.0	1.0
506315	1	0	0	14	1.0	1.0
3887792	1	0	0	14	1.0	1.0
1327182	1	0	0	14	1.0	1.0
4419370	1	0	0	14	1.0	1.0
5246782	1	0	0	14	1.0	1.0
3251447	1	0	0	14	1.0	1.0
2505198	1	0	0	14	1.0	1.0
36261	1	0	0	14	1.0	1.0
5251841	1	0	0	14	1.0	1.0
537175	1	0	0	14	1.0	1.0
2788487	1	0	0	14	1.0	1.0
1328491	1	0	0	14	1.0	1.0
3282520	1	0	0	14	1.0	1.0
3932728	1	0	0	14	1.0	1.0
1614640	1	0	0	14	1.0	1.0
2470470	1	0	0	14	1.0	1.0
4327248	1	0	0	14	1.0	1.0
422365	1	0	0	14	1.0	1.0
4926281	1	0	0	14	1.0	1.0
1593042	1	0	0	14	1.0	1.0
3619278	1	0	0	14	1.0	1.0
154082	1	0	0	14	1.0	1.0
2836876	1	0	0	14	1.0	1.0
2265742	1	0	0	14	1.0	1.0
1316616	1	0	0	14	1.0	1.0
3652143	1	0	0	14	1.0	1.0
4857350	1	0	0	14	1.0	1.0
2462662	1	0	0	14	1.0	1.0
2477493	1	0	0	14	1.0	1.0
1326930	1	0	0	14	1.0	1.0
3288449	1	0	0	14	1.0	1.0
4473406	1	0	0	14	1.0	1.0
4255347	1	0	0	14	1.0	1.0
3616767	1	0	0	14	1.0	1.0
4320524	1	0	0	14	1.0	1.0
2995296	1	0	0	14	1.0	1.0
53343	1	0	0	14	1.0	1.0
2448684	1	0	0	14	1.0	1.0
1876206	1	0	0	14	1.0	1.0
5106329	1	0	0	14	1.0	1.0
2449746	1	0	0	14	1.0	1.0
129716	1	0	0	14	1.0	1.0
1021088	1	0	0	14	1.0	1.0
3003114	1	0	0	14	1.0	1.0
3932926	1	0	0	14	1.0	1.0
3467516	1	0	0	14	1.0	1.0
1756128	1	0	0	14	1.0	1.0
4913168	1	0	0	14	1.0	1.0
5006300	1	0	0	14	1.0	1.0
2490832	1	0	0	14	1.0	1.0
2795113	1	0	0	14	1.0	1.0
574729	1	0	0	14	1.0	1.0
4808066	1	0	0	14	1.0	1.0
4959355	1	0	0	14	1.0	1.0
2662862	1	0	0	14	1.0	1.0
3959921	1	0	0	14	1.0	1.0
1591167	1	0	0	14	1.0	1.0
188599	1	0	0	14	1.0	1.0
3180354	1	0	0	14	1.0	1.0
183688	1	0	0	14	1.0	1.0
5087440	1	0	0	14	1.0	1.0
4576680	1	0	0	14	1.0	1.0
4972169	1	0	0	14	1.0	1.0
4091257	1	0	0	14	1.0	1.0
1100392	1	0	0	14	1.0	1.0
2569879	1	0	0	14	1.0	1.0
4040534	1	0	0	14	1.0	1.0
2070070	1	0	0	14	1.0	1.0
2766300	1	0	0	14	1.0	1.0
864442	1	0	0	14	1.0	1.0
2864844	1	0	0	14	1.0	1.0
4264761	1	0	0	14	1.0	1.0
2511047	1	0	0	14	1.0	1.0
4046653	1	0	0	14	1.0	1.0
3268832	1	0	0	14	1.0	1.0
2448507	1	0	0	14	1.0	1.0
5173413	1	0	0	14	1.0	1.0
2097015	1	0	0	14	1.0	1.0
5224081	1	0	0	14	1.0	1.0
2020857	1	0	0	14	1.0	1.0
5237777	1	0	0	14	1.0	1.0
3458419	1	0	0	14	1.0	1.0
3245613	1	0	0	14	1.0	1.0
4792675	1	0	0	14	1.0	1.0
57707	1	0	0	14	1.0	1.0
4130754	1	0	0	14	1.0	1.0
968768	1	0	0	14	1.0	1.0
2340458	1	0	0	14	1.0	1.0
345266	1	0	0	14	1.0	1.0
1056716	1	0	0	14	1.0	1.0
4288550	1	0	0	14	1.0	1.0
3126916	1	0	0	14	1.0	1.0
4771728	1	0	0	14	1.0	1.0
154103	1	0	0	14	1.0	1.0
2457118	1	0	0	14	1.0	1.0
4102122	1	0	0	14	1.0	1.0
3771543	1	0	0	14	1.0	1.0
2765811	1	0	0	14	1.0	1.0
1035658	1	0	0	14	1.0	1.0
2947444	1	0	0	14	1.0	1.0
2478799	1	0	0	14	1.0	1.0
4793272	1	0	0	14	1.0	1.0
1825651	1	0	0	14	1.0	1.0
3682285	1	0	0	14	1.0	1.0
994877	1	0	0	14	1.0	1.0
1090404	1	0	0	14	1.0	1.0
2981316	1	0	0	14	1.0	1.0
3265422	1	0	0	14	1.0	1.0
2040675	1	0	0	14	1.0	1.0
931072	1	0	0	14	1.0	1.0
4975106	1	0	0	14	1.0	1.0
3610493	1	0	0	14	1.0	1.0
3717587	1	0	0	14	1.0	1.0
5427323	1	0	0	14	1.0	1.0
3972104	1	0	0	14	1.0	1.0
4001454	1	0	0	14	1.0	1.0
2830706	1	0	0	14	1.0	1.0
605081	1	0	0	14	1.0	1.0
2844558	1	0	0	14	1.0	1.0
504722	1	0	0	14	1.0	1.0
3462810	1	0	0	14	1.0	1.0
3402746	1	0	0	14	1.0	1.0
4287296	1	0	0	14	1.0	1.0
3009093	1	0	0	14	1.0	1.0
38960	1	0	0	14	1.0	1.0
4362975	1	0	0	14	1.0	1.0
508234	1	0	0	14	1.0	1.0
3931062	1	0	0	14	1.0	1.0
2770426	1	0	0	14	1.0	1.0
3082324	1	0	0	14	1.0	1.0
37929	1	0	0	14	1.0	1.0
4065441	1	0	0	14	1.0	1.0
1610503	1	0	0	14	1.0	1.0
933126	1	0	0	14	1.0	1.0
2796044	1	0	0	14	1.0	1.0
5000409	1	0	0	14	1.0	1.0
2478571	1	0	0	14	1.0	1.0
4399186	1	0	0	14	1.0	1.0
3726301	1	0	0	14	1.0	1.0
865562	1	0	0	14	1.0	1.0
4423335	1	0	0	14	1.0	1.0
5335808	1	0	0	14	1.0	1.0
1023114	1	0	0	14	1.0	1.0
2328702	1	0	0	14	1.0	1.0
3612954	1	0	0	14	1.0	1.0
3726419	1	0	0	14	1.0	1.0
3074556	1	0	0	14	1.0	1.0
3151129	1	0	0	14	1.0	1.0
3264021	1	0	0	14	1.0	1.0
3672985	1	0	0	14	1.0	1.0
5136977	1	0	0	14	1.0	1.0
4515809	1	0	0	14	1.0	1.0
212287	1	0	0	14	1.0	1.0
1041972	1	0	0	14	1.0	1.0
5275560	1	0	0	14	1.0	1.0
1721131	1	0	0	14	1.0	1.0
2301462	1	0	0	14	1.0	1.0
3882579	1	0	0	14	1.0	1.0
2423261	1	0	0	14	1.0	1.0
3424346	1	0	0	14	1.0	1.0
3040955	1	0	0	14	1.0	1.0
3002382	1	0	0	14	1.0	1.0
3614181	1	0	0	14	1.0	1.0
3067844	1	0	0	14	1.0	1.0
98733	1	0	0	14	1.0	1.0
3968565	1	0	0	14	1.0	1.0
2001386	1	0	0	14	1.0	1.0
4625890	1	0	0	14	1.0	1.0
3776924	1	0	0	14	1.0	1.0
4895495	1	0	0	14	1.0	1.0
163848	1	0	0	14	1.0	1.0
4147118	1	0	0	14	1.0	1.0
948630	1	0	0	14	1.0	1.0
3799981	1	0	0	14	1.0	1.0
1498509	1	0	0	14	1.0	1.0
3576401	1	0	0	14	1.0	1.0
5251070	1	0	0	14	1.0	1.0
2103361	1	0	0	14	1.0	1.0
2367912	1	0	0	14	1.0	1.0
5410628	1	0	0	14	1.0	1.0
1085532	1	0	0	14	1.0	1.0
3137103	1	0	0	14	1.0	1.0
289188	1	0	0	14	1.0	1.0
419374	1	0	0	14	1.0	1.0
3018464	1	0	0	14	1.0	1.0
2083559	1	0	0	14	1.0	1.0
4260325	1	0	0	14	1.0	1.0
2870746	1	0	0	14	1.0	1.0
2142836	1	0	0	14	1.0	1.0
4497040	1	0	0	14	1.0	1.0
4975421	1	0	0	14	1.0	1.0
858171	1	0	0	14	1.0	1.0
2796655	1	0	0	14	1.0	1.0
1530867	1	0	0	14	1.0	1.0
633585	1	0	0	14	1.0	1.0
627795	1	0	0	14	1.0	1.0
5309007	1	0	0	14	1.0	1.0
2115223	1	0	0	14	1.0	1.0
4473136	1	0	0	14	1.0	1.0
513476	1	0	0	14	1.0	1.0
663508	1	0	0	14	1.0	1.0
4019514	1	0	0	14	1.0	1.0
5155880	1	0	0	14	1.0	1.0
1611052	1	0	0	14	1.0	1.0
4446161	1	0	0	14	1.0	1.0
3016347	1	0	0	14	1.0	1.0
4843478	1	0	0	14	1.0	1.0
2058788	1	0	0	14	1.0	1.0
4772930	1	0	0	14	1.0	1.0
837309	1	0	0	14	1.0	1.0
208789	1	0	0	14	1.0	1.0
2948009	1	0	0	14	1.0	1.0
1830734	1	0	0	14	1.0	1.0
69470	1	0	0	14	1.0	1.0
3231333	1	0	0	14	1.0	1.0
3770467	1	0	0	14	1.0	1.0
769310	1	0	0	14	1.0	1.0
5007974	1	0	0	14	1.0	1.0
2768070	1	0	0	14	1.0	1.0
124474	1	0	0	14	1.0	1.0
43971	1	0	0	14	1.0	1.0
4847526	1	0	0	14	1.0	1.0
4447676	1	0	0	14	1.0	1.0
2414281	1	0	0	14	1.0	1.0
2384663	1	0	0	14	1.0	1.0
176107	1	0	0	14	1.0	1.0
5135129	1	0	0	14	1.0	1.0
2063544	1	0	0	14	1.0	1.0
2121350	1	0	0	14	1.0	1.0
941493	1	0	0	14	1.0	1.0
3437650	1	0	0	14	1.0	1.0
705020	1	0	0	14	1.0	1.0
4726319	1	0	0	14	1.0	1.0
5158986	1	0	0	14	1.0	1.0
4826501	1	0	0	14	1.0	1.0
3057894	1	0	0	14	1.0	1.0
954147	1	0	0	14	1.0	1.0
2296054	1	0	0	14	1.0	1.0
3041228	1	0	0	14	1.0	1.0
2391144	1	0	0	14	1.0	1.0
3148853	1	0	0	14	1.0	1.0
2795669	1	0	0	14	1.0	1.0
3421712	1	0	0	14	1.0	1.0
197605	1	0	0	14	1.0	1.0
4822145	1	0	0	14	1.0	1.0
4046635	1	0	0	14	1.0	1.0
35790	1	0	0	14	1.0	1.0
2843072	1	0	0	14	1.0	1.0
4416348	1	0	0	14	1.0	1.0
3155774	1	0	0	14	1.0	1.0
3065789	1	0	0	14	1.0	1.0
2796440	1	0	0	14	1.0	1.0
3757370	1	0	0	14	1.0	1.0
775720	1	0	0	14	1.0	1.0
3086135	1	0	0	14	1.0	1.0
4859752	1	0	0	14	1.0	1.0
949206	1	0	0	14	1.0	1.0
5328811	1	0	0	14	1.0	1.0
5173790	1	0	0	14	1.0	1.0
3160950	1	0	0	14	1.0	1.0
722258	1	0	0	14	1.0	1.0
566014	1	0	0	14	1.0	1.0
3230622	1	0	0	14	1.0	1.0
3026832	1	0	0	14	1.0	1.0
3616161	1	0	0	14	1.0	1.0
3957080	1	0	0	14	1.0	1.0
1508543	1	0	0	14	1.0	1.0
5250200	1	0	0	14	1.0	1.0
4752213	1	0	0	14	1.0	1.0
4943240	1	0	0	14	1.0	1.0
4752309	1	0	0	14	1.0	1.0
4902562	1	0	0	14	1.0	1.0
1850017	1	0	0	14	1.0	1.0
206343	1	0	0	14	1.0	1.0
2565967	1	0	0	14	1.0	1.0
3169548	1	0	0	14	1.0	1.0
3400061	1	0	0	14	1.0	1.0
471101	1	0	0	14	1.0	1.0
3347331	1	0	0	14	1.0	1.0
3841804	1	0	0	14	1.0	1.0
2583570	1	0	0	14	1.0	1.0
3781409	1	0	0	14	1.0	1.0
5170258	1	0	0	14	1.0	1.0
3640931	1	0	0	14	1.0	1.0
2129866	1	0	0	14	1.0	1.0
3346398	1	0	0	14	1.0	1.0
2955638	1	0	0	14	1.0	1.0
4145581	1	0	0	14	1.0	1.0
4846428	1	0	0	14	1.0	1.0
4015590	1	0	0	14	1.0	1.0
1321153	1	0	0	14	1.0	1.0
2820453	1	0	0	14	1.0	1.0
3033478	1	0	0	14	1.0	1.0
3267459	1	0	0	14	1.0	1.0
2615406	1	0	0	14	1.0	1.0
84637	1	0	0	14	1.0	1.0
3071340	1	0	0	14	1.0	1.0
70403	1	0	0	14	1.0	1.0
949747	1	0	0	14	1.0	1.0
2769200	1	0	0	14	1.0	1.0
564104	1	0	0	14	1.0	1.0
2490814	1	0	0	14	1.0	1.0
2886484	1	0	0	14	1.0	1.0
2458047	1	0	0	14	1.0	1.0
115913	1	0	0	14	1.0	1.0
4156365	1	0	0	14	1.0	1.0
2440550	1	0	0	14	1.0	1.0
3931310	1	0	0	14	1.0	1.0
1019425	1	0	0	14	1.0	1.0
5291719	1	0	0	14	1.0	1.0
2562618	1	0	0	14	1.0	1.0
4024778	1	0	0	14	1.0	1.0
4271859	1	0	0	14	1.0	1.0
4461896	1	0	0	14	1.0	1.0
4946306	1	0	0	14	1.0	1.0
4480202	1	0	0	14	1.0	1.0
5175907	1	0	0	14	1.0	1.0
5251562	1	0	0	14	1.0	1.0
4721776	1	0	0	14	1.0	1.0
610115	1	0	0	14	1.0	1.0
5190704	1	0	0	14	1.0	1.0
4126414	1	0	0	14	1.0	1.0
4117861	1	0	0	14	1.0	1.0
2999595	1	0	0	14	1.0	1.0
4436056	1	0	0	14	1.0	1.0
2401522	1	0	0	14	1.0	1.0
1733118	1	0	0	14	1.0	1.0
2436238	1	0	0	14	1.0	1.0
3458433	1	0	0	14	1.0	1.0
1459344	1	0	0	14	1.0	1.0
280925	1	0	0	14	1.0	1.0
1212206	1	0	0	14	1.0	1.0
3803675	1	0	0	14	1.0	1.0
970156	1	0	0	14	1.0	1.0
2090973	1	0	0	14	1.0	1.0
2437329	1	0	0	14	1.0	1.0
777973	1	0	0	14	1.0	1.0
856872	1	0	0	14	1.0	1.0
2804510	1	0	0	14	1.0	1.0
3934814	1	0	0	14	1.0	1.0
3475186	1	0	0	14	1.0	1.0
764906	1	0	0	14	1.0	1.0
1012907	1	0	0	14	1.0	1.0
785745	1	0	0	14	1.0	1.0
3234600	1	0	0	14	1.0	1.0
4384009	1	0	0	14	1.0	1.0
4645742	1	0	0	14	1.0	1.0
4579142	1	0	0	14	1.0	1.0
95037	1	0	0	14	1.0	1.0
3084050	1	0	0	14	1.0	1.0
3335077	1	0	0	14	1.0	1.0
2258441	1	0	0	14	1.0	1.0
2373180	1	0	0	14	1.0	1.0
1757048	1	0	0	14	1.0	1.0
3116094	1	0	0	14	1.0	1.0
26273	1	0	0	14	1.0	1.0
2057349	1	0	0	14	1.0	1.0
