freq	sample	file_path	tilename	is_pos_tile	subtype	refposition	is_kmer_freq_okay	scheme	scheme_version	qc_status	qc_message	min_kmer_freq_threshold
82	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4499501-1.1	False	1.1	4499501	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
56	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4516469-2.2.3.1.1	False	2.2.3.1.1	4516469	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
76	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4525936-2.2.2.2.3	False	2.2.2.2.3	4525936	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
62	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4540735-2.2.2.2.3	False	2.2.2.2.3	4540735	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
48	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4542157-2.1.1.1.1	False	2.1.1.1.1	4542157	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
39	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4579224-1.1	False	1.1	4579224	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
40	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4581051-2.2.1.2	False	2.2.1.2	4581051	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
84	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4642573-1.2	False	1.2	4642573	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
45	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4696391-2.2.3.2.1	False	2.2.3.2.1	4696391	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
39	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4707754-1.3	False	1.3	4707754	False	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
68	SRR1002850_R	/home/mgopez/hansel_test_data/SRR1002850_R1.fastq; /home/mgopez/hansel_test_data/SRR1002850_R2.fastq	negative4738855-1.1	False	1.1	4738855	True	heidelberg	0.5.0	FAIL	FAIL: Missing Tiles Error 1: More than 5.00% missing tiles were detected. Adequate coverage detected, this may be the wrong serovar/species for scheme: heidelberg Avg calculated tile coverage = 63.27710843373494	53.0
